time,Image,White_Spot_Percentage,Num_White_Spots,eve_ind,reduced_ind,94,131,171,193,211,304,335,1600,1700,bx,by,bz
2018-06-19 19:00:00,20180619T192359.fits.gz,0.003051757813,8,,2137345,2018/AIA/0094/06/19/AIA20180619_1924_0094.npz,2018/AIA/0131/06/19/AIA20180619_1924_0131.npz,2018/AIA/0171/06/19/AIA20180619_1924_0171.npz,2018/AIA/0193/06/19/AIA20180619_1924_0193.npz,2018/AIA/0211/06/19/AIA20180619_1924_0211.npz,2018/AIA/0304/06/19/AIA20180619_1924_0304.npz,2018/AIA/0335/06/19/AIA20180619_1924_0335.npz,2018/AIA/1600/06/19/AIA20180619_1924_1600.npz,2018/AIA/1700/06/19/AIA20180619_1924_1700.npz,2018/HMI/bx/06/19/HMI20180619_1924_bx.npz,2018/HMI/by/06/19/HMI20180619_1924_by.npz,2018/HMI/bz/06/19/HMI20180619_1924_bz.npz
2018-06-19 20:00:00,20180619T202359.fits.gz,0.003051757813,8,,2137345,2018/AIA/0094/06/19/AIA20180619_2024_0094.npz,2018/AIA/0131/06/19/AIA20180619_2024_0131.npz,2018/AIA/0171/06/19/AIA20180619_2024_0171.npz,2018/AIA/0193/06/19/AIA20180619_2024_0193.npz,2018/AIA/0211/06/19/AIA20180619_2024_0211.npz,2018/AIA/0304/06/19/AIA20180619_2024_0304.npz,2018/AIA/0335/06/19/AIA20180619_2024_0335.npz,2018/AIA/1600/06/19/AIA20180619_2024_1600.npz,2018/AIA/1700/06/19/AIA20180619_2024_1700.npz,2018/HMI/bx/06/19/HMI20180619_2024_bx.npz,2018/HMI/by/06/19/HMI20180619_2024_by.npz,2018/HMI/bz/06/19/HMI20180619_2024_bz.npz
2018-06-19 21:00:00,20180619T212359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/19/AIA20180619_2124_0094.npz,2018/AIA/0131/06/19/AIA20180619_2124_0131.npz,2018/AIA/0171/06/19/AIA20180619_2124_0171.npz,2018/AIA/0193/06/19/AIA20180619_2124_0193.npz,2018/AIA/0211/06/19/AIA20180619_2124_0211.npz,2018/AIA/0304/06/19/AIA20180619_2124_0304.npz,2018/AIA/0335/06/19/AIA20180619_2124_0335.npz,2018/AIA/1600/06/19/AIA20180619_2124_1600.npz,2018/AIA/1700/06/19/AIA20180619_2124_1700.npz,2018/HMI/bx/06/19/HMI20180619_2124_bx.npz,2018/HMI/by/06/19/HMI20180619_2124_by.npz,2018/HMI/bz/06/19/HMI20180619_2124_bz.npz
2018-06-19 22:00:00,20180619T222359.fits.gz,0.003051757813,8,,2137345,2018/AIA/0094/06/19/AIA20180619_2224_0094.npz,2018/AIA/0131/06/19/AIA20180619_2224_0131.npz,2018/AIA/0171/06/19/AIA20180619_2224_0171.npz,2018/AIA/0193/06/19/AIA20180619_2224_0193.npz,2018/AIA/0211/06/19/AIA20180619_2224_0211.npz,2018/AIA/0304/06/19/AIA20180619_2224_0304.npz,2018/AIA/0335/06/19/AIA20180619_2224_0335.npz,2018/AIA/1600/06/19/AIA20180619_2224_1600.npz,2018/AIA/1700/06/19/AIA20180619_2224_1700.npz,2018/HMI/bx/06/19/HMI20180619_2224_bx.npz,2018/HMI/by/06/19/HMI20180619_2224_by.npz,2018/HMI/bz/06/19/HMI20180619_2224_bz.npz
2018-06-19 23:00:00,20180619T232359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/19/AIA20180619_2324_0094.npz,2018/AIA/0131/06/19/AIA20180619_2324_0131.npz,2018/AIA/0171/06/19/AIA20180619_2324_0171.npz,2018/AIA/0193/06/19/AIA20180619_2324_0193.npz,2018/AIA/0211/06/19/AIA20180619_2324_0211.npz,2018/AIA/0304/06/19/AIA20180619_2324_0304.npz,2018/AIA/0335/06/19/AIA20180619_2324_0335.npz,2018/AIA/1600/06/19/AIA20180619_2324_1600.npz,2018/AIA/1700/06/19/AIA20180619_2324_1700.npz,2018/HMI/bx/06/19/HMI20180619_2324_bx.npz,2018/HMI/by/06/19/HMI20180619_2324_by.npz,2018/HMI/bz/06/19/HMI20180619_2324_bz.npz
2018-06-20 00:00:00,20180620T002359.fits.gz,0.002670288086,7,,2137345,2018/AIA/0094/06/20/AIA20180620_0024_0094.npz,2018/AIA/0131/06/20/AIA20180620_0024_0131.npz,2018/AIA/0171/06/20/AIA20180620_0024_0171.npz,2018/AIA/0193/06/20/AIA20180620_0024_0193.npz,2018/AIA/0211/06/20/AIA20180620_0024_0211.npz,2018/AIA/0304/06/20/AIA20180620_0024_0304.npz,2018/AIA/0335/06/20/AIA20180620_0024_0335.npz,2018/AIA/1600/06/20/AIA20180620_0024_1600.npz,2018/AIA/1700/06/20/AIA20180620_0024_1700.npz,2018/HMI/bx/06/20/HMI20180620_0024_bx.npz,2018/HMI/by/06/20/HMI20180620_0024_by.npz,2018/HMI/bz/06/20/HMI20180620_0024_bz.npz
2018-06-20 01:00:00,20180620T012359.fits.gz,0.002670288086,7,,2137345,2018/AIA/0094/06/20/AIA20180620_0124_0094.npz,2018/AIA/0131/06/20/AIA20180620_0124_0131.npz,2018/AIA/0171/06/20/AIA20180620_0124_0171.npz,2018/AIA/0193/06/20/AIA20180620_0124_0193.npz,2018/AIA/0211/06/20/AIA20180620_0124_0211.npz,2018/AIA/0304/06/20/AIA20180620_0124_0304.npz,2018/AIA/0335/06/20/AIA20180620_0124_0335.npz,2018/AIA/1600/06/20/AIA20180620_0124_1600.npz,2018/AIA/1700/06/20/AIA20180620_0124_1700.npz,2018/HMI/bx/06/20/HMI20180620_0124_bx.npz,2018/HMI/by/06/20/HMI20180620_0124_by.npz,2018/HMI/bz/06/20/HMI20180620_0124_bz.npz
2018-06-20 02:00:00,20180620T022359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_0224_0094.npz,2018/AIA/0131/06/20/AIA20180620_0224_0131.npz,2018/AIA/0171/06/20/AIA20180620_0224_0171.npz,2018/AIA/0193/06/20/AIA20180620_0224_0193.npz,2018/AIA/0211/06/20/AIA20180620_0224_0211.npz,2018/AIA/0304/06/20/AIA20180620_0224_0304.npz,2018/AIA/0335/06/20/AIA20180620_0224_0335.npz,2018/AIA/1600/06/20/AIA20180620_0224_1600.npz,2018/AIA/1700/06/20/AIA20180620_0224_1700.npz,2018/HMI/bx/06/20/HMI20180620_0224_bx.npz,2018/HMI/by/06/20/HMI20180620_0224_by.npz,2018/HMI/bz/06/20/HMI20180620_0224_bz.npz
2018-06-20 03:00:00,20180620T032359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/20/AIA20180620_0324_0094.npz,2018/AIA/0131/06/20/AIA20180620_0324_0131.npz,2018/AIA/0171/06/20/AIA20180620_0324_0171.npz,2018/AIA/0193/06/20/AIA20180620_0324_0193.npz,2018/AIA/0211/06/20/AIA20180620_0324_0211.npz,2018/AIA/0304/06/20/AIA20180620_0324_0304.npz,2018/AIA/0335/06/20/AIA20180620_0324_0335.npz,2018/AIA/1600/06/20/AIA20180620_0324_1600.npz,2018/AIA/1700/06/20/AIA20180620_0324_1700.npz,2018/HMI/bx/06/20/HMI20180620_0324_bx.npz,2018/HMI/by/06/20/HMI20180620_0324_by.npz,2018/HMI/bz/06/20/HMI20180620_0324_bz.npz
2018-06-20 04:00:00,20180620T042359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/20/AIA20180620_0424_0094.npz,2018/AIA/0131/06/20/AIA20180620_0424_0131.npz,2018/AIA/0171/06/20/AIA20180620_0424_0171.npz,2018/AIA/0193/06/20/AIA20180620_0424_0193.npz,2018/AIA/0211/06/20/AIA20180620_0424_0211.npz,2018/AIA/0304/06/20/AIA20180620_0424_0304.npz,2018/AIA/0335/06/20/AIA20180620_0424_0335.npz,2018/AIA/1600/06/20/AIA20180620_0424_1600.npz,2018/AIA/1700/06/20/AIA20180620_0424_1700.npz,2018/HMI/bx/06/20/HMI20180620_0424_bx.npz,2018/HMI/by/06/20/HMI20180620_0424_by.npz,2018/HMI/bz/06/20/HMI20180620_0424_bz.npz
2018-06-20 05:00:00,20180620T052359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_0524_0094.npz,2018/AIA/0131/06/20/AIA20180620_0524_0131.npz,2018/AIA/0171/06/20/AIA20180620_0524_0171.npz,2018/AIA/0193/06/20/AIA20180620_0524_0193.npz,2018/AIA/0211/06/20/AIA20180620_0524_0211.npz,2018/AIA/0304/06/20/AIA20180620_0524_0304.npz,2018/AIA/0335/06/20/AIA20180620_0524_0335.npz,2018/AIA/1600/06/20/AIA20180620_0524_1600.npz,2018/AIA/1700/06/20/AIA20180620_0524_1700.npz,2018/HMI/bx/06/20/HMI20180620_0524_bx.npz,2018/HMI/by/06/20/HMI20180620_0524_by.npz,2018/HMI/bz/06/20/HMI20180620_0524_bz.npz
2018-06-20 06:00:00,20180620T062359.fits.gz,0.003051757813,8,,2137345,2018/AIA/0094/06/20/AIA20180620_0624_0094.npz,2018/AIA/0131/06/20/AIA20180620_0624_0131.npz,2018/AIA/0171/06/20/AIA20180620_0624_0171.npz,2018/AIA/0193/06/20/AIA20180620_0624_0193.npz,2018/AIA/0211/06/20/AIA20180620_0624_0211.npz,2018/AIA/0304/06/20/AIA20180620_0624_0304.npz,2018/AIA/0335/06/20/AIA20180620_0624_0335.npz,2018/AIA/1600/06/20/AIA20180620_0624_1600.npz,2018/AIA/1700/06/20/AIA20180620_0624_1700.npz,2018/HMI/bx/06/20/HMI20180620_0624_bx.npz,2018/HMI/by/06/20/HMI20180620_0624_by.npz,2018/HMI/bz/06/20/HMI20180620_0624_bz.npz
2018-06-20 07:00:00,20180620T072359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/20/AIA20180620_0724_0094.npz,2018/AIA/0131/06/20/AIA20180620_0724_0131.npz,2018/AIA/0171/06/20/AIA20180620_0724_0171.npz,2018/AIA/0193/06/20/AIA20180620_0724_0193.npz,2018/AIA/0211/06/20/AIA20180620_0724_0211.npz,2018/AIA/0304/06/20/AIA20180620_0724_0304.npz,2018/AIA/0335/06/20/AIA20180620_0724_0335.npz,2018/AIA/1600/06/20/AIA20180620_0724_1600.npz,2018/AIA/1700/06/20/AIA20180620_0724_1700.npz,2018/HMI/bx/06/20/HMI20180620_0724_bx.npz,2018/HMI/by/06/20/HMI20180620_0724_by.npz,2018/HMI/bz/06/20/HMI20180620_0724_bz.npz
2018-06-20 08:00:00,20180620T082359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_0824_0094.npz,2018/AIA/0131/06/20/AIA20180620_0824_0131.npz,2018/AIA/0171/06/20/AIA20180620_0824_0171.npz,2018/AIA/0193/06/20/AIA20180620_0824_0193.npz,2018/AIA/0211/06/20/AIA20180620_0824_0211.npz,2018/AIA/0304/06/20/AIA20180620_0824_0304.npz,2018/AIA/0335/06/20/AIA20180620_0824_0335.npz,2018/AIA/1600/06/20/AIA20180620_0824_1600.npz,2018/AIA/1700/06/20/AIA20180620_0824_1700.npz,2018/HMI/bx/06/20/HMI20180620_0824_bx.npz,2018/HMI/by/06/20/HMI20180620_0824_by.npz,2018/HMI/bz/06/20/HMI20180620_0824_bz.npz
2018-06-20 09:00:00,20180620T092359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/20/AIA20180620_0924_0094.npz,2018/AIA/0131/06/20/AIA20180620_0924_0131.npz,2018/AIA/0171/06/20/AIA20180620_0924_0171.npz,2018/AIA/0193/06/20/AIA20180620_0924_0193.npz,2018/AIA/0211/06/20/AIA20180620_0924_0211.npz,2018/AIA/0304/06/20/AIA20180620_0924_0304.npz,2018/AIA/0335/06/20/AIA20180620_0924_0335.npz,2018/AIA/1600/06/20/AIA20180620_0924_1600.npz,2018/AIA/1700/06/20/AIA20180620_0924_1700.npz,2018/HMI/bx/06/20/HMI20180620_0924_bx.npz,2018/HMI/by/06/20/HMI20180620_0924_by.npz,2018/HMI/bz/06/20/HMI20180620_0924_bz.npz
2018-06-20 10:00:00,20180620T102359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/20/AIA20180620_1024_0094.npz,2018/AIA/0131/06/20/AIA20180620_1024_0131.npz,2018/AIA/0171/06/20/AIA20180620_1024_0171.npz,2018/AIA/0193/06/20/AIA20180620_1024_0193.npz,2018/AIA/0211/06/20/AIA20180620_1024_0211.npz,2018/AIA/0304/06/20/AIA20180620_1024_0304.npz,2018/AIA/0335/06/20/AIA20180620_1024_0335.npz,2018/AIA/1600/06/20/AIA20180620_1024_1600.npz,2018/AIA/1700/06/20/AIA20180620_1024_1700.npz,2018/HMI/bx/06/20/HMI20180620_1024_bx.npz,2018/HMI/by/06/20/HMI20180620_1024_by.npz,2018/HMI/bz/06/20/HMI20180620_1024_bz.npz
2018-06-20 11:00:00,20180620T112359.fits.gz,0.00114440918,3,,2137345,2018/AIA/0094/06/20/AIA20180620_1124_0094.npz,2018/AIA/0131/06/20/AIA20180620_1124_0131.npz,2018/AIA/0171/06/20/AIA20180620_1124_0171.npz,2018/AIA/0193/06/20/AIA20180620_1124_0193.npz,2018/AIA/0211/06/20/AIA20180620_1124_0211.npz,2018/AIA/0304/06/20/AIA20180620_1124_0304.npz,2018/AIA/0335/06/20/AIA20180620_1124_0335.npz,2018/AIA/1600/06/20/AIA20180620_1124_1600.npz,2018/AIA/1700/06/20/AIA20180620_1124_1700.npz,2018/HMI/bx/06/20/HMI20180620_1124_bx.npz,2018/HMI/by/06/20/HMI20180620_1124_by.npz,2018/HMI/bz/06/20/HMI20180620_1124_bz.npz
2018-06-20 12:00:00,20180620T122359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_1224_0094.npz,2018/AIA/0131/06/20/AIA20180620_1224_0131.npz,2018/AIA/0171/06/20/AIA20180620_1224_0171.npz,2018/AIA/0193/06/20/AIA20180620_1224_0193.npz,2018/AIA/0211/06/20/AIA20180620_1224_0211.npz,2018/AIA/0304/06/20/AIA20180620_1224_0304.npz,2018/AIA/0335/06/20/AIA20180620_1224_0335.npz,2018/AIA/1600/06/20/AIA20180620_1224_1600.npz,2018/AIA/1700/06/20/AIA20180620_1224_1700.npz,2018/HMI/bx/06/20/HMI20180620_1224_bx.npz,2018/HMI/by/06/20/HMI20180620_1224_by.npz,2018/HMI/bz/06/20/HMI20180620_1224_bz.npz
2018-06-20 13:00:00,20180620T132359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/20/AIA20180620_1324_0094.npz,2018/AIA/0131/06/20/AIA20180620_1324_0131.npz,2018/AIA/0171/06/20/AIA20180620_1324_0171.npz,2018/AIA/0193/06/20/AIA20180620_1324_0193.npz,2018/AIA/0211/06/20/AIA20180620_1324_0211.npz,2018/AIA/0304/06/20/AIA20180620_1324_0304.npz,2018/AIA/0335/06/20/AIA20180620_1324_0335.npz,2018/AIA/1600/06/20/AIA20180620_1324_1600.npz,2018/AIA/1700/06/20/AIA20180620_1324_1700.npz,2018/HMI/bx/06/20/HMI20180620_1324_bx.npz,2018/HMI/by/06/20/HMI20180620_1324_by.npz,2018/HMI/bz/06/20/HMI20180620_1324_bz.npz
2018-06-20 14:00:00,20180620T142359.fits.gz,0.003433227539,9,,2137345,2018/AIA/0094/06/20/AIA20180620_1424_0094.npz,2018/AIA/0131/06/20/AIA20180620_1424_0131.npz,2018/AIA/0171/06/20/AIA20180620_1424_0171.npz,2018/AIA/0193/06/20/AIA20180620_1424_0193.npz,2018/AIA/0211/06/20/AIA20180620_1424_0211.npz,2018/AIA/0304/06/20/AIA20180620_1424_0304.npz,2018/AIA/0335/06/20/AIA20180620_1424_0335.npz,2018/AIA/1600/06/20/AIA20180620_1424_1600.npz,2018/AIA/1700/06/20/AIA20180620_1424_1700.npz,2018/HMI/bx/06/20/HMI20180620_1424_bx.npz,2018/HMI/by/06/20/HMI20180620_1424_by.npz,2018/HMI/bz/06/20/HMI20180620_1424_bz.npz
2018-06-20 15:00:00,20180620T152359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_1524_0094.npz,2018/AIA/0131/06/20/AIA20180620_1524_0131.npz,2018/AIA/0171/06/20/AIA20180620_1524_0171.npz,2018/AIA/0193/06/20/AIA20180620_1524_0193.npz,2018/AIA/0211/06/20/AIA20180620_1524_0211.npz,2018/AIA/0304/06/20/AIA20180620_1524_0304.npz,2018/AIA/0335/06/20/AIA20180620_1524_0335.npz,2018/AIA/1600/06/20/AIA20180620_1524_1600.npz,2018/AIA/1700/06/20/AIA20180620_1524_1700.npz,2018/HMI/bx/06/20/HMI20180620_1524_bx.npz,2018/HMI/by/06/20/HMI20180620_1524_by.npz,2018/HMI/bz/06/20/HMI20180620_1524_bz.npz
2018-06-20 16:00:00,20180620T162359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_1624_0094.npz,2018/AIA/0131/06/20/AIA20180620_1624_0131.npz,2018/AIA/0171/06/20/AIA20180620_1624_0171.npz,2018/AIA/0193/06/20/AIA20180620_1624_0193.npz,2018/AIA/0211/06/20/AIA20180620_1624_0211.npz,2018/AIA/0304/06/20/AIA20180620_1624_0304.npz,2018/AIA/0335/06/20/AIA20180620_1624_0335.npz,2018/AIA/1600/06/20/AIA20180620_1624_1600.npz,2018/AIA/1700/06/20/AIA20180620_1624_1700.npz,2018/HMI/bx/06/20/HMI20180620_1624_bx.npz,2018/HMI/by/06/20/HMI20180620_1624_by.npz,2018/HMI/bz/06/20/HMI20180620_1624_bz.npz
2018-06-20 17:00:00,20180620T172359.fits.gz,0.001525878906,4,,2137345,2018/AIA/0094/06/20/AIA20180620_1724_0094.npz,2018/AIA/0131/06/20/AIA20180620_1724_0131.npz,2018/AIA/0171/06/20/AIA20180620_1724_0171.npz,2018/AIA/0193/06/20/AIA20180620_1724_0193.npz,2018/AIA/0211/06/20/AIA20180620_1724_0211.npz,2018/AIA/0304/06/20/AIA20180620_1724_0304.npz,2018/AIA/0335/06/20/AIA20180620_1724_0335.npz,2018/AIA/1600/06/20/AIA20180620_1724_1600.npz,2018/AIA/1700/06/20/AIA20180620_1724_1700.npz,2018/HMI/bx/06/20/HMI20180620_1724_bx.npz,2018/HMI/by/06/20/HMI20180620_1724_by.npz,2018/HMI/bz/06/20/HMI20180620_1724_bz.npz
2018-06-20 18:00:00,20180620T182359.fits.gz,0.00114440918,3,,2137345,2018/AIA/0094/06/20/AIA20180620_1824_0094.npz,2018/AIA/0131/06/20/AIA20180620_1824_0131.npz,2018/AIA/0171/06/20/AIA20180620_1824_0171.npz,2018/AIA/0193/06/20/AIA20180620_1824_0193.npz,2018/AIA/0211/06/20/AIA20180620_1824_0211.npz,2018/AIA/0304/06/20/AIA20180620_1824_0304.npz,2018/AIA/0335/06/20/AIA20180620_1824_0335.npz,2018/AIA/1600/06/20/AIA20180620_1824_1600.npz,2018/AIA/1700/06/20/AIA20180620_1824_1700.npz,2018/HMI/bx/06/20/HMI20180620_1824_bx.npz,2018/HMI/by/06/20/HMI20180620_1824_by.npz,2018/HMI/bz/06/20/HMI20180620_1824_bz.npz
2018-06-20 19:00:00,20180620T192359.fits.gz,0.001525878906,4,,2137345,2018/AIA/0094/06/20/AIA20180620_1924_0094.npz,2018/AIA/0131/06/20/AIA20180620_1924_0131.npz,2018/AIA/0171/06/20/AIA20180620_1924_0171.npz,2018/AIA/0193/06/20/AIA20180620_1924_0193.npz,2018/AIA/0211/06/20/AIA20180620_1924_0211.npz,2018/AIA/0304/06/20/AIA20180620_1924_0304.npz,2018/AIA/0335/06/20/AIA20180620_1924_0335.npz,2018/AIA/1600/06/20/AIA20180620_1924_1600.npz,2018/AIA/1700/06/20/AIA20180620_1924_1700.npz,2018/HMI/bx/06/20/HMI20180620_1924_bx.npz,2018/HMI/by/06/20/HMI20180620_1924_by.npz,2018/HMI/bz/06/20/HMI20180620_1924_bz.npz
2018-06-20 20:00:00,20180620T202359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_2024_0094.npz,2018/AIA/0131/06/20/AIA20180620_2024_0131.npz,2018/AIA/0171/06/20/AIA20180620_2024_0171.npz,2018/AIA/0193/06/20/AIA20180620_2024_0193.npz,2018/AIA/0211/06/20/AIA20180620_2024_0211.npz,2018/AIA/0304/06/20/AIA20180620_2024_0304.npz,2018/AIA/0335/06/20/AIA20180620_2024_0335.npz,2018/AIA/1600/06/20/AIA20180620_2024_1600.npz,2018/AIA/1700/06/20/AIA20180620_2024_1700.npz,2018/HMI/bx/06/20/HMI20180620_2024_bx.npz,2018/HMI/by/06/20/HMI20180620_2024_by.npz,2018/HMI/bz/06/20/HMI20180620_2024_bz.npz
2018-06-20 21:00:00,20180620T212359.fits.gz,0.003051757813,8,,2137345,2018/AIA/0094/06/20/AIA20180620_2124_0094.npz,2018/AIA/0131/06/20/AIA20180620_2124_0131.npz,2018/AIA/0171/06/20/AIA20180620_2124_0171.npz,2018/AIA/0193/06/20/AIA20180620_2124_0193.npz,2018/AIA/0211/06/20/AIA20180620_2124_0211.npz,2018/AIA/0304/06/20/AIA20180620_2124_0304.npz,2018/AIA/0335/06/20/AIA20180620_2124_0335.npz,2018/AIA/1600/06/20/AIA20180620_2124_1600.npz,2018/AIA/1700/06/20/AIA20180620_2124_1700.npz,2018/HMI/bx/06/20/HMI20180620_2124_bx.npz,2018/HMI/by/06/20/HMI20180620_2124_by.npz,2018/HMI/bz/06/20/HMI20180620_2124_bz.npz
2018-06-20 22:00:00,20180620T222359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_2224_0094.npz,2018/AIA/0131/06/20/AIA20180620_2224_0131.npz,2018/AIA/0171/06/20/AIA20180620_2224_0171.npz,2018/AIA/0193/06/20/AIA20180620_2224_0193.npz,2018/AIA/0211/06/20/AIA20180620_2224_0211.npz,2018/AIA/0304/06/20/AIA20180620_2224_0304.npz,2018/AIA/0335/06/20/AIA20180620_2224_0335.npz,2018/AIA/1600/06/20/AIA20180620_2224_1600.npz,2018/AIA/1700/06/20/AIA20180620_2224_1700.npz,2018/HMI/bx/06/20/HMI20180620_2224_bx.npz,2018/HMI/by/06/20/HMI20180620_2224_by.npz,2018/HMI/bz/06/20/HMI20180620_2224_bz.npz
2018-06-20 23:00:00,20180620T232359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/20/AIA20180620_2324_0094.npz,2018/AIA/0131/06/20/AIA20180620_2324_0131.npz,2018/AIA/0171/06/20/AIA20180620_2324_0171.npz,2018/AIA/0193/06/20/AIA20180620_2324_0193.npz,2018/AIA/0211/06/20/AIA20180620_2324_0211.npz,2018/AIA/0304/06/20/AIA20180620_2324_0304.npz,2018/AIA/0335/06/20/AIA20180620_2324_0335.npz,2018/AIA/1600/06/20/AIA20180620_2324_1600.npz,2018/AIA/1700/06/20/AIA20180620_2324_1700.npz,2018/HMI/bx/06/20/HMI20180620_2324_bx.npz,2018/HMI/by/06/20/HMI20180620_2324_by.npz,2018/HMI/bz/06/20/HMI20180620_2324_bz.npz
2018-06-21 00:00:00,20180621T002359.fits.gz,0.001525878906,4,,2137345,2018/AIA/0094/06/21/AIA20180621_0024_0094.npz,2018/AIA/0131/06/21/AIA20180621_0024_0131.npz,2018/AIA/0171/06/21/AIA20180621_0024_0171.npz,2018/AIA/0193/06/21/AIA20180621_0024_0193.npz,2018/AIA/0211/06/21/AIA20180621_0024_0211.npz,2018/AIA/0304/06/21/AIA20180621_0024_0304.npz,2018/AIA/0335/06/21/AIA20180621_0024_0335.npz,2018/AIA/1600/06/21/AIA20180621_0024_1600.npz,2018/AIA/1700/06/21/AIA20180621_0024_1700.npz,2018/HMI/bx/06/21/HMI20180621_0024_bx.npz,2018/HMI/by/06/21/HMI20180621_0024_by.npz,2018/HMI/bz/06/21/HMI20180621_0024_bz.npz
2018-06-21 01:00:00,20180621T012359.fits.gz,0.003051757813,8,,2137345,2018/AIA/0094/06/21/AIA20180621_0124_0094.npz,2018/AIA/0131/06/21/AIA20180621_0124_0131.npz,2018/AIA/0171/06/21/AIA20180621_0124_0171.npz,2018/AIA/0193/06/21/AIA20180621_0124_0193.npz,2018/AIA/0211/06/21/AIA20180621_0124_0211.npz,2018/AIA/0304/06/21/AIA20180621_0124_0304.npz,2018/AIA/0335/06/21/AIA20180621_0124_0335.npz,2018/AIA/1600/06/21/AIA20180621_0124_1600.npz,2018/AIA/1700/06/21/AIA20180621_0124_1700.npz,2018/HMI/bx/06/21/HMI20180621_0124_bx.npz,2018/HMI/by/06/21/HMI20180621_0124_by.npz,2018/HMI/bz/06/21/HMI20180621_0124_bz.npz
2018-06-21 02:00:00,20180621T022359.fits.gz,0.001907348633,5,,2137345,2018/AIA/0094/06/21/AIA20180621_0224_0094.npz,2018/AIA/0131/06/21/AIA20180621_0224_0131.npz,2018/AIA/0171/06/21/AIA20180621_0224_0171.npz,2018/AIA/0193/06/21/AIA20180621_0224_0193.npz,2018/AIA/0211/06/21/AIA20180621_0224_0211.npz,2018/AIA/0304/06/21/AIA20180621_0224_0304.npz,2018/AIA/0335/06/21/AIA20180621_0224_0335.npz,2018/AIA/1600/06/21/AIA20180621_0224_1600.npz,2018/AIA/1700/06/21/AIA20180621_0224_1700.npz,2018/HMI/bx/06/21/HMI20180621_0224_bx.npz,2018/HMI/by/06/21/HMI20180621_0224_by.npz,2018/HMI/bz/06/21/HMI20180621_0224_bz.npz
2018-06-21 03:00:00,20180621T032359.fits.gz,0.003051757813,8,,2137345,2018/AIA/0094/06/21/AIA20180621_0324_0094.npz,2018/AIA/0131/06/21/AIA20180621_0324_0131.npz,2018/AIA/0171/06/21/AIA20180621_0324_0171.npz,2018/AIA/0193/06/21/AIA20180621_0324_0193.npz,2018/AIA/0211/06/21/AIA20180621_0324_0211.npz,2018/AIA/0304/06/21/AIA20180621_0324_0304.npz,2018/AIA/0335/06/21/AIA20180621_0324_0335.npz,2018/AIA/1600/06/21/AIA20180621_0324_1600.npz,2018/AIA/1700/06/21/AIA20180621_0324_1700.npz,2018/HMI/bx/06/21/HMI20180621_0324_bx.npz,2018/HMI/by/06/21/HMI20180621_0324_by.npz,2018/HMI/bz/06/21/HMI20180621_0324_bz.npz
2018-06-21 04:00:00,20180621T042359.fits.gz,0.002670288086,7,,2137345,2018/AIA/0094/06/21/AIA20180621_0424_0094.npz,2018/AIA/0131/06/21/AIA20180621_0424_0131.npz,2018/AIA/0171/06/21/AIA20180621_0424_0171.npz,2018/AIA/0193/06/21/AIA20180621_0424_0193.npz,2018/AIA/0211/06/21/AIA20180621_0424_0211.npz,2018/AIA/0304/06/21/AIA20180621_0424_0304.npz,2018/AIA/0335/06/21/AIA20180621_0424_0335.npz,2018/AIA/1600/06/21/AIA20180621_0424_1600.npz,2018/AIA/1700/06/21/AIA20180621_0424_1700.npz,2018/HMI/bx/06/21/HMI20180621_0424_bx.npz,2018/HMI/by/06/21/HMI20180621_0424_by.npz,2018/HMI/bz/06/21/HMI20180621_0424_bz.npz
2018-06-21 05:00:00,20180621T052359.fits.gz,0.002288818359,6,,2137345,2018/AIA/0094/06/21/AIA20180621_0524_0094.npz,2018/AIA/0131/06/21/AIA20180621_0524_0131.npz,2018/AIA/0171/06/21/AIA20180621_0524_0171.npz,2018/AIA/0193/06/21/AIA20180621_0524_0193.npz,2018/AIA/0211/06/21/AIA20180621_0524_0211.npz,2018/AIA/0304/06/21/AIA20180621_0524_0304.npz,2018/AIA/0335/06/21/AIA20180621_0524_0335.npz,2018/AIA/1600/06/21/AIA20180621_0524_1600.npz,2018/AIA/1700/06/21/AIA20180621_0524_1700.npz,2018/HMI/bx/06/21/HMI20180621_0524_bx.npz,2018/HMI/by/06/21/HMI20180621_0524_by.npz,2018/HMI/bz/06/21/HMI20180621_0524_bz.npz
